,day,year,DIN,Temp,po4,sio4,Date,month
971,240,2013,4.998465625,18.05856409,0.36785223,2.593438599,8/28/2013,8
972,241,2013,5.04840408,18.04007717,0.370812701,2.628136409,8/29/2013,8
973,242,2013,5.09931194,18.01902644,0.37375468,2.663391722,8/30/2013,8
974,243,2013,5.151181853,17.99541331,0.37667769,2.699200437,8/31/2013,8
975,244,2013,5.20400646,17.96924058,0.379581274,2.735558385,9/1/2013,9
976,245,2013,5.257778404,17.94051102,0.382464973,2.772461394,9/2/2013,9
977,246,2013,5.312490326,17.90922886,0.385328329,2.809905295,9/3/2013,9
978,247,2013,5.36813487,17.87540409,0.388170886,2.847885918,9/4/2013,9
979,248,2013,5.424704677,17.83904961,0.390992184,2.886399093,9/5/2013,9
980,249,2013,5.48219239,17.8001842,0.393791766,2.92544065,9/6/2013,9
981,250,2013,5.540590651,17.75882955,0.396569174,2.965006418,9/7/2013,9
982,251,2013,5.599892103,17.71501328,0.399323951,3.005092229,9/8/2013,9
983,252,2013,5.660089387,17.6687645,0.402055638,3.045693911,9/9/2013,9
984,253,2013,5.721175146,17.6201123,0.404763777,3.086807294,9/10/2013,9
985,254,2013,5.783142023,17.56908578,0.407447911,3.128428209,9/11/2013,9
986,255,2013,5.845982659,17.51571403,0.410107582,3.170552486,9/12/2013,9
987,256,2013,5.909689697,17.46002615,0.412742331,3.213175954,9/13/2013,9
988,257,2013,5.97425578,17.40205125,0.415351702,3.256294443,9/14/2013,9
989,258,2013,6.039673548,17.3418184,0.417935235,3.299903784,9/15/2013,9
990,259,2013,6.105935646,17.27935673,0.420492474,3.343999806,9/16/2013,9
991,260,2013,6.173034715,17.21469531,0.42302296,3.38857834,9/17/2013,9
992,261,2013,6.240963398,17.14786325,0.425526236,3.433635214,9/18/2013,9
993,262,2013,6.309714333,17.07889094,0.428001863,3.479166203,9/19/2013,9
994,263,2013,6.379280148,17.00781397,0.430449489,3.525166852,9/20/2013,9
995,264,2013,6.449653469,16.93467046,0.432868798,3.571632594,9/21/2013,9
996,265,2013,6.520826919,16.85950343,0.435259559,3.618558643,9/22/2013,9
997,266,2013,6.592793123,16.78235715,0.437621563,3.665940157,9/23/2013,9
998,267,2013,6.665544706,16.70327588,0.439954597,3.713772292,9/24/2013,9
999,268,2013,6.739074293,16.62230387,0.442258453,3.762050206,9/25/2013,9
1000,269,2013,6.813374375,16.53948641,0.444532939,3.810769007,9/26/2013,9
1001,270,2013,6.88843679,16.45487281,0.446777968,3.859923549,9/27/2013,9
1002,271,2013,6.96425272,16.36851343,0.448993551,3.909508436,9/28/2013,9
1003,272,2013,7.040813222,16.2804586,0.451179723,3.959518225,9/29/2013,9
1004,273,2013,7.118109227,16.19075867,0.453336537,4.009947423,9/30/2013,9
1005,274,2013,7.196131178,16.09946398,0.455464126,4.060790352,10/1/2013,10
1006,275,2013,7.274869393,16.00662488,0.457562643,4.112041287,10/2/2013,10
1007,276,2013,7.35431419,15.91229169,0.45963224,4.163694503,10/3/2013,10
1008,277,2013,7.434455889,15.81651478,0.461673072,4.215744275,10/4/2013,10
1009,278,2013,7.515284807,15.71934447,0.463685291,4.268184878,10/5/2013,10
1010,279,2013,7.596791264,15.62083112,0.465669051,4.321010587,10/6/2013,10
1011,280,2013,7.678965579,15.52102506,0.467624504,4.374215678,10/7/2013,10
1012,281,2013,7.761798069,15.41997663,0.469551803,4.427794425,10/8/2013,10
1013,282,2013,7.845279055,15.31773619,0.471451102,4.481741103,10/9/2013,10
1014,283,2013,7.929398853,15.21435407,0.473322554,4.536049987,10/10/2013,10
1015,284,2013,8.014147784,15.10988061,0.475166312,4.590715353,10/11/2013,10
1016,285,2013,8.099516165,15.00436616,0.476982529,4.645731475,10/12/2013,10
1017,286,2013,8.185494316,14.89786106,0.478771357,4.701092629,10/13/2013,10
1018,287,2013,8.272072555,14.79041565,0.480532951,4.756793089,10/14/2013,10
1019,288,2013,8.359241201,14.68208028,0.482267463,4.81282713,10/15/2013,10
1020,289,2013,8.446990573,14.57290508,0.483975046,4.869189028,10/16/2013,10
1021,290,2013,8.535310988,14.46293938,0.485655854,4.925873057,10/17/2013,10
1022,291,2013,8.624192765,14.35223197,0.487310055,4.98287347,10/18/2013,10
1023,292,2013,8.713626216,14.24082993,0.488937882,5.040184425,10/19/2013,10
1024,293,2013,8.803601652,14.12877842,0.490539582,5.097800058,10/20/2013,10
1025,294,2013,8.894109384,14.01612221,0.492115405,5.155714505,10/21/2013,10
1026,295,2013,8.985139721,13.90290607,0.493665599,5.213921901,10/22/2013,10
1027,296,2013,9.076682977,13.78917475,0.495190411,5.272416383,10/23/2013,10
1028,297,2013,9.168729415,13.67497235,0.496690104,5.331192073,10/24/2013,10
1029,298,2013,9.261269125,13.56034014,0.498164994,5.390243041,10/25/2013,10
1030,299,2013,9.354292148,13.44531872,0.499615413,5.449563345,10/26/2013,10
1031,300,2013,9.447788528,13.32994869,0.501041691,5.509147042,10/27/2013,10
1032,301,2013,9.541748279,13.21426972,0.50244417,5.568988184,10/28/2013,10
1033,302,2013,9.636161286,13.0983169,0.503823254,5.629080796,10/29/2013,10
1034,303,2013,9.731017317,12.98212054,0.505179403,5.689418884,10/30/2013,10
1035,304,2013,9.826306116,12.86571,0.506513092,5.749996451,10/31/2013,10
1036,305,2013,9.922017428,12.74911463,0.507824794,5.810807498,11/1/2013,11
1037,306,2013,10.018141,12.6323638,0.509114983,5.871846027,11/2/2013,11
1038,307,2013,10.11466657,12.51548686,0.51038413,5.933106041,11/3/2013,11
1039,308,2013,10.21158389,12.39851317,0.511632711,5.994581542,11/4/2013,11
1040,309,2013,10.3088827,12.28147209,0.512861198,6.056266531,11/5/2013,11
1041,310,2013,10.40655275,12.16439298,0.514070065,6.118155012,11/6/2013,11
1042,311,2013,10.50458378,12.04730519,0.515259785,6.180240985,11/7/2013,11
1043,312,2013,10.60296554,11.93023808,0.516430831,6.242518453,11/8/2013,11
1044,313,2013,10.70168777,11.81322101,0.517583677,6.304981419,11/9/2013,11
1045,314,2013,10.80074022,11.69628334,0.518718797,6.367623884,11/10/2013,11
1046,315,2013,10.90011262,11.57945442,0.519836663,6.43043985,11/11/2013,11
1047,316,2013,10.99979473,11.46276362,0.520937748,6.49342332,11/12/2013,11
1048,317,2013,11.0997763,11.34624029,0.522022527,6.556568295,11/13/2013,11
1049,318,2013,11.20004706,11.22991379,0.523091473,6.619868778,11/14/2013,11
1050,319,2013,11.30059675,11.11381347,0.524145059,6.68331877,11/15/2013,11
1051,320,2013,11.40141514,10.9979687,0.525183758,6.746912275,11/16/2013,11
1052,321,2013,11.50249195,10.88240883,0.526208044,6.810643293,11/17/2013,11
1053,322,2013,11.60381694,10.7671618,0.527218392,6.874505873,11/18/2013,11
1054,323,2013,11.70537996,10.65224841,0.528215283,6.938494289,11/19/2013,11
1055,324,2013,11.80717127,10.53768241,0.529199204,7.002603053,11/20/2013,11
1056,325,2013,11.90918121,10.42347609,0.530170644,7.066826724,11/21/2013,11
1057,326,2013,12.01140014,10.30964178,0.531130088,7.13115992,11/22/2013,11
1058,327,2013,12.11381842,10.19619178,0.532078021,7.195597486,11/23/2013,11
1059,328,2013,12.21642657,10.08313709,0.533014922,7.260134388,11/24/2013,11
1060,329,2013,12.31921577,9.970482173,0.533941262,7.324765911,11/25/2013,11
1061,330,2013,12.42217807,9.858223826,0.534857495,7.389487742,11/26/2013,11
1062,331,2013,12.52530628,9.746352571,0.535764057,7.454295913,11/27/2013,11
1063,332,2013,12.62859334,9.63485769,0.536661383,7.519186528,11/28/2013,11
1064,333,2013,12.73203221,9.523728463,0.537549908,7.584155689,11/29/2013,11
1065,334,2013,12.83561585,9.412954174,0.538430067,7.6491995,11/30/2013,11
1066,335,2013,12.93933721,9.302523093,0.539302292,7.714314063,12/1/2013,12
1067,336,2013,13.04318924,9.192419456,0.54016702,7.779495482,12/2/2013,12
1068,337,2013,13.14716489,9.082626485,0.541024685,7.844739858,12/3/2013,12
1069,338,2013,13.25125712,8.973127405,0.54187572,7.910043296,12/4/2013,12
1070,339,2013,13.35545889,8.863905441,0.542720561,7.975401898,12/5/2013,12
1071,340,2013,13.45976313,8.754943816,0.543559642,8.040811766,12/6/2013,12
1072,341,2013,13.56416281,8.646225755,0.544393397,8.106269005,12/7/2013,12
1073,342,2013,13.66865089,8.537734482,0.54522226,8.171769716,12/8/2013,12
1074,343,2013,13.7732203,8.42945322,0.546046667,8.237310003,12/9/2013,12
1075,344,2013,13.87786402,8.321365196,0.546867052,8.302885969,12/10/2013,12
1076,345,2013,13.98257498,8.213453631,0.547683848,8.368493716,12/11/2013,12
1077,346,2013,14.08734615,8.105701751,0.548497491,8.434129348,12/12/2013,12
1078,347,2013,14.19217047,7.998092781,0.549308415,8.499788967,12/13/2013,12
1079,348,2013,14.29704092,7.890609944,0.55011704,8.565468816,12/14/2013,12
1080,349,2013,14.40195046,7.783236472,0.550923725,8.631165699,12/15/2013,12
1081,350,2013,14.5068921,7.675955598,0.551728815,8.696876557,12/16/2013,12
1082,351,2013,14.61185919,7.568750858,0.552532639,8.762598486,12/17/2013,12
1083,352,2013,14.71684646,7.461607015,0.553335456,8.828329199,12/18/2013,12
1084,353,2013,14.82184901,7.354509137,0.554137511,8.894066559,12/19/2013,12
1085,354,2013,14.92686234,7.247442926,0.554939027,8.959808598,12/20/2013,12
1086,355,2013,15.03188344,7.140397371,0.555740154,9.025554022,12/21/2013,12
1087,356,2013,15.13690974,7.033365087,0.556541022,9.091301701,12/22/2013,12
1088,357,2013,15.24193864,6.926339439,0.557341759,9.157050508,12/23/2013,12
1089,358,2013,15.34696797,6.819314897,0.558142475,9.222799503,12/24/2013,12
1090,359,2013,15.45199729,6.712290354,0.558943191,9.288548498,12/25/2013,12
1091,360,2013,15.55702662,6.605265812,0.559743907,9.354297493,12/26/2013,12
1092,361,2013,15.66205595,6.498241269,0.560544622,9.420046488,12/27/2013,12
1093,362,2013,15.76708527,6.391216727,0.561345338,9.485795483,12/28/2013,12
1094,363,2013,15.8721146,6.284192184,0.562146054,9.551544478,12/29/2013,12
1095,364,2013,15.97714393,6.177167642,0.56294677,9.617293473,12/30/2013,12
1096,365,2013,16.08217325,6.0701431,0.563747486,9.683042467,12/31/2013,12
1097,1,2014,18.73568978,8.83677892,0.741032467,8.92820934,1/1/2014,1
1098,2,2014,18.62518159,8.799808684,0.734833609,8.869852756,1/2/2014,1
1099,3,2014,18.51467339,8.762838449,0.728634751,8.811496173,1/3/2014,1
1100,4,2014,18.4041652,8.725868214,0.722435893,8.753139589,1/4/2014,1
1101,5,2014,18.293657,8.688897978,0.716237035,8.694783006,1/5/2014,1
1102,6,2014,18.18314881,8.651927743,0.710038177,8.636426423,1/6/2014,1
1103,7,2014,18.07264062,8.614957507,0.70383932,8.578069839,1/7/2014,1
1104,8,2014,17.96213242,8.577987272,0.697640462,8.519713256,1/8/2014,1
1105,9,2014,17.85162423,8.541017036,0.691441604,8.461356672,1/9/2014,1
1106,10,2014,17.74111604,8.504046801,0.685242746,8.403000089,1/10/2014,1
1107,11,2014,17.63060784,8.467076566,0.679043888,8.344643505,1/11/2014,1
1108,12,2014,17.52009965,8.43010633,0.67284503,8.286286922,1/12/2014,1
1109,13,2014,17.40959146,8.393136095,0.666646172,8.227930339,1/13/2014,1
1110,14,2014,17.29908326,8.356165859,0.660447314,8.169573755,1/14/2014,1
1111,15,2014,17.18857507,8.319195624,0.654248456,8.111217172,1/15/2014,1
1112,16,2014,17.07806688,8.282225388,0.648049598,8.052860588,1/16/2014,1
1113,17,2014,16.96755869,8.245257849,0.641850797,7.994504233,1/17/2014,1
1114,18,2014,16.85705058,8.208308986,0.635652339,7.936149242,1/18/2014,1
1115,19,2014,16.74654259,8.171407496,0.629454564,7.877796984,1/19/2014,1
1116,20,2014,16.63603481,8.134584576,0.623257817,7.819448822,1/20/2014,1
1117,21,2014,16.52552784,8.097873372,0.617062489,7.761106329,1/21/2014,1
1118,22,2014,16.41502449,8.061314818,0.610869177,7.702771898,1/22/2014,1
1119,23,2014,16.30452812,8.024953387,0.604678529,7.644448128,1/23/2014,1
1120,24,2014,16.19404207,7.988839911,0.59849119,7.586137618,1/24/2014,1
1121,25,2014,16.08356971,7.953026814,0.592307809,7.527842968,1/25/2014,1
1122,26,2014,15.97311438,7.91756652,0.586129032,7.469566777,1/26/2014,1
1123,27,2014,15.86267945,7.882511452,0.579955506,7.411311645,1/27/2014,1
1124,28,2014,15.75226827,7.847914034,0.573787879,7.353080169,1/28/2014,1
1125,29,2014,15.64188463,7.813827285,0.567626837,7.294875115,1/29/2014,1
1126,30,2014,15.53153411,7.780306605,0.561473221,7.236699907,1/30/2014,1
1127,31,2014,15.42122274,7.74740799,0.555327912,7.178558133,1/31/2014,1
1128,32,2014,15.31095653,7.715187436,0.549191792,7.120453384,2/1/2014,2
1129,33,2014,15.20074149,7.683700938,0.54306574,7.062389249,2/2/2014,2
1130,34,2014,15.09058366,7.653004493,0.536950639,7.004369316,2/3/2014,2
1131,35,2014,14.98048905,7.623154096,0.530847369,6.946397175,2/4/2014,2
1132,36,2014,14.87046368,7.594205743,0.52475681,6.888476416,2/5/2014,2
1133,37,2014,14.76051356,7.56621543,0.518679845,6.830610627,2/6/2014,2
1134,38,2014,14.65064473,7.539239153,0.512617352,6.772803397,2/7/2014,2
1135,39,2014,14.5408632,7.513332907,0.506570215,6.715058317,2/8/2014,2
1136,40,2014,14.43117499,7.488552689,0.500539313,6.657378974,2/9/2014,2
1137,41,2014,14.32158611,7.464954493,0.494525527,6.599768959,2/10/2014,2
1138,42,2014,14.2121026,7.442594317,0.488529738,6.542231861,2/11/2014,2
1139,43,2014,14.10273046,7.421528155,0.482552827,6.484771268,2/12/2014,2
1140,44,2014,13.99347572,7.401812004,0.476595675,6.427390771,2/13/2014,2
1141,45,2014,13.8843444,7.383501859,0.470659163,6.370093957,2/14/2014,2
1142,46,2014,13.77534252,7.366653716,0.464744172,6.312884418,2/15/2014,2
1143,47,2014,13.6664761,7.351323572,0.458851583,6.255765741,2/16/2014,2
1144,48,2014,13.55775139,7.337565758,0.45298229,6.198741602,2/17/2014,2
1145,49,2014,13.44917563,7.325427956,0.447137246,6.141816019,2/18/2014,2
1146,50,2014,13.3407565,7.314956186,0.44131743,6.084993174,2/19/2014,2
1147,51,2014,13.23250258,7.306196464,0.435523867,6.028277565,2/20/2014,2
1148,52,2014,13.12442268,7.299194811,0.429757597,5.971673767,2/21/2014,2
1149,53,2014,13.0165256,7.293995252,0.424019665,5.915186424,2/22/2014,2
1150,54,2014,12.90882015,7.290633844,0.418311153,5.858820457,2/23/2014,2
1151,55,2014,12.80131517,7.289144651,0.41263315,5.80258085,2/24/2014,2
1152,56,2014,12.69401948,7.289561737,0.406986748,5.746472593,2/25/2014,2
1153,57,2014,12.58694189,7.291919166,0.401373035,5.690500671,2/26/2014,2
1154,58,2014,12.48009124,7.296248803,0.395793104,5.634670126,2/27/2014,2
1155,59,2014,12.37347635,7.302573706,0.390248063,5.578986206,2/28/2014,2
1156,60,2014,12.26710607,7.310914735,0.384739019,5.523454216,3/1/2014,3
1157,61,2014,12.16098923,7.321292748,0.379267085,5.46807946,3/2/2014,3
1158,62,2014,12.05513467,7.333728604,0.373833368,5.41286724,3/3/2014,3
1159,63,2014,11.94955135,7.348240871,0.368438977,5.357822898,3/4/2014,3
1160,64,2014,11.84424869,7.364838958,0.363085014,5.302951929,3/5/2014,3
1161,65,2014,11.73923625,7.383529981,0.357772578,5.248259864,3/6/2014,3
1162,66,2014,11.63452357,7.404321058,0.35250277,5.193752237,3/7/2014,3
1163,67,2014,11.53012021,7.427219305,0.347276689,5.139434579,3/8/2014,3
1164,68,2014,11.4260357,7.45223184,0.342095435,5.085312423,3/9/2014,3
1165,69,2014,11.32227962,7.479365779,0.336960109,5.031391302,3/10/2014,3
1166,70,2014,11.21886149,7.508628241,0.33187181,4.977676748,3/11/2014,3
1167,71,2014,11.11579087,7.540026341,0.326831639,4.924174294,3/12/2014,3
1168,72,2014,11.01307732,7.573567198,0.321840694,4.870889471,3/13/2014,3
1169,73,2014,10.91073037,7.609257928,0.316900077,4.817827813,3/14/2014,3
1170,74,2014,10.80875958,7.647105649,0.312010887,4.764994851,3/15/2014,3
1171,75,2014,10.7071745,7.687117477,0.307174224,4.712396119,3/16/2014,3
1172,76,2014,10.60598468,7.729300531,0.302391189,4.660037148,3/17/2014,3
1173,77,2014,10.50519966,7.773659942,0.297662866,4.607923475,3/18/2014,3
1174,78,2014,10.404829,7.820192911,0.292990291,4.556060652,3/19/2014,3
1175,79,2014,10.30488225,7.868894654,0.288374483,4.504454233,3/20/2014,3
1176,80,2014,10.20536895,7.919760386,0.283816462,4.453109775,3/21/2014,3
1177,81,2014,10.10629866,7.972785324,0.279317248,4.402032832,3/22/2014,3
1178,82,2014,10.00768092,8.027964683,0.274877861,4.35122896,3/23/2014,3
1179,83,2014,9.909525283,8.085292028,0.270499321,4.300703715,3/24/2014,3
1180,84,2014,9.811841299,8.144752733,0.266182629,4.250462641,3/25/2014,3
1181,85,2014,9.714638482,8.206324173,0.261928717,4.200511243,3/26/2014,3
1182,86,2014,9.617926347,8.269980685,0.257738475,4.150855001,3/27/2014,3
1183,87,2014,9.521714402,8.335690798,0.253612722,4.10149934,3/28/2014,3
1184,88,2014,9.426012133,8.403420281,0.249552232,4.052449652,3/29/2014,3
1185,89,2014,9.330828923,8.473129665,0.245557701,4.003711262,3/30/2014,3
1186,90,2014,9.236174136,8.54477817,0.241629805,3.955289475,3/31/2014,3
1187,91,2014,9.142057095,8.618323933,0.237769195,3.907189576,4/1/2014,4
1188,92,2014,9.048486974,8.69372075,0.233976438,3.859416758,4/2/2014,4
1189,93,2014,8.955472908,8.77092133,0.230252078,3.811976193,4/3/2014,4
1190,94,2014,8.863024035,8.849878386,0.226596657,3.764873052,4/4/2014,4
1191,95,2014,8.771149489,8.930543855,0.22301072,3.718112507,4/5/2014,4
1192,96,2014,8.679858408,9.01286658,0.21949481,3.671699729,4/6/2014,4
1193,97,2014,8.589159927,9.096794632,0.216049471,3.62563989,4/7/2014,4
1194,98,2014,8.499063183,9.182276082,0.212675247,3.579938162,4/8/2014,4
1195,99,2014,8.409577312,9.269259,0.209372681,3.534599716,4/9/2014,4
1196,100,2014,8.320711449,9.357691457,0.206142317,3.489629723,4/10/2014,4
1197,101,2014,8.232474732,9.447521523,0.202984699,3.445033355,4/11/2014,4
1198,102,2014,8.144876296,9.53869727,0.19990037,3.400815784,4/12/2014,4
1199,103,2014,8.057925277,9.631166616,0.196889873,3.356982181,4/13/2014,4
1200,104,2014,7.971630812,9.724876875,0.193953754,3.313537717,4/14/2014,4
1201,105,2014,7.886002037,9.819775211,0.191092555,3.270487565,4/15/2014,4
1202,106,2014,7.801048088,9.915808786,0.18830682,3.227836895,4/16/2014,4
1203,107,2014,7.716778007,10.0129249,0.185597065,3.185590835,4/17/2014,4
1204,108,2014,7.633200459,10.11107139,0.182963695,3.143754334,4/18/2014,4
1205,109,2014,7.550324014,10.21019652,0.18040706,3.102332251,4/19/2014,4
1206,110,2014,7.468157231,10.31024993,0.177927397,3.061329256,4/20/2014,4
1207,111,2014,7.386708666,10.41118288,0.175524916,3.020749976,4/21/2014,4
1208,112,2014,7.305986877,10.51294697,0.173199824,2.980599035,4/22/2014,4
1209,113,2014,7.226000422,10.61549378,0.170952333,2.940881059,4/23/2014,4
1210,114,2014,7.146757853,10.71877547,0.168782621,2.90160062,4/24/2014,4
1211,115,2014,7.068267715,10.82274644,0.166690753,2.862762084,4/25/2014,4
1212,116,2014,6.99053855,10.92736164,0.164676766,2.824369766,4/26/2014,4
1213,117,2014,6.913578898,11.03257606,0.162740694,2.78642798,4/27/2014,4
1214,118,2014,6.837397301,11.13834465,0.160882574,2.74894104,4/28/2014,4
1215,119,2014,6.762002299,11.24462238,0.159102442,2.71191326,4/29/2014,4
1216,120,2014,6.687402306,11.35136504,0.157400302,2.675348897,4/30/2014,4
1217,121,2014,6.61360523,11.45853176,0.155776046,2.639251979,5/1/2014,5
1218,122,2014,6.540618848,11.56608247,0.154229532,2.603626477,5/2/2014,5
1219,123,2014,6.468450939,11.67397713,0.152760619,2.568476361,5/3/2014,5
1220,124,2014,6.397109282,11.78217568,0.151369168,2.533805603,5/4/2014,5
1221,125,2014,6.326601655,11.89063807,0.150055038,2.499618174,5/5/2014,5
1222,126,2014,6.256935839,11.99932523,0.148818088,2.465918043,5/6/2014,5
1223,127,2014,6.188119611,12.10820211,0.147658179,2.432709183,5/7/2014,5
1224,128,2014,6.120160749,12.21723462,0.14657517,2.399995563,5/8/2014,5
1225,129,2014,6.053067034,12.32638871,0.14556892,2.367781154,5/9/2014,5
1226,130,2014,5.986846244,12.43563028,0.144639289,2.336069928,5/10/2014,5
1227,131,2014,5.921506157,12.54492527,0.143786136,2.304865855,5/11/2014,5
1228,132,2014,5.857054553,12.65423961,0.143009322,2.274172906,5/12/2014,5
1229,133,2014,5.79349921,12.76353922,0.142308706,2.243995052,5/13/2014,5
1230,134,2014,5.730847906,12.87279004,0.141684148,2.214336263,5/14/2014,5
1231,135,2014,5.669108422,12.98195798,0.141135506,2.18520051,5/15/2014,5
